codice_cliente,lat,lon,network_type,graph_ok_r100,node_density_per_km2_r100,edge_density_per_km2_r100,avg_degree_r100,culdesac_ratio_r100,intersection_ratio_deg_ge_3_r100,intersection_density_deg_ge_3_per_km2_r100,total_street_length_m_r100,street_length_density_km_per_km2_r100,avg_edge_length_m_r100,n_connected_components_r100,largest_component_ratio_r100,km_motorway_r100,dist_motorway_m_r100,km_trunk_r100,dist_trunk_m_r100,km_primary_r100,dist_primary_m_r100,km_secondary_r100,dist_secondary_m_r100,km_tertiary_r100,dist_tertiary_m_r100,km_residential_r100,dist_residential_m_r100,km_service_r100,dist_service_m_r100,km_unclassified_r100,dist_unclassified_m_r100,km_living_street_r100,dist_living_street_m_r100,graph_ok_r300,node_density_per_km2_r300,edge_density_per_km2_r300,avg_degree_r300,culdesac_ratio_r300,intersection_ratio_deg_ge_3_r300,intersection_density_deg_ge_3_per_km2_r300,total_street_length_m_r300,street_length_density_km_per_km2_r300,avg_edge_length_m_r300,n_connected_components_r300,largest_component_ratio_r300,km_motorway_r300,dist_motorway_m_r300,km_trunk_r300,dist_trunk_m_r300,km_primary_r300,dist_primary_m_r300,km_secondary_r300,dist_secondary_m_r300,km_tertiary_r300,dist_tertiary_m_r300,km_residential_r300,dist_residential_m_r300,km_service_r300,dist_service_m_r300,km_unclassified_r300,dist_unclassified_m_r300,km_living_street_r300,dist_living_street_m_r300,graph_ok_r500,node_density_per_km2_r500,edge_density_per_km2_r500,avg_degree_r500,culdesac_ratio_r500,intersection_ratio_deg_ge_3_r500,intersection_density_deg_ge_3_per_km2_r500,total_street_length_m_r500,street_length_density_km_per_km2_r500,avg_edge_length_m_r500,n_connected_components_r500,largest_component_ratio_r500,km_motorway_r500,dist_motorway_m_r500,km_trunk_r500,dist_trunk_m_r500,km_primary_r500,dist_primary_m_r500,km_secondary_r500,dist_secondary_m_r500,km_tertiary_r500,dist_tertiary_m_r500,km_residential_r500,dist_residential_m_r500,km_service_r500,dist_service_m_r500,km_unclassified_r500,dist_unclassified_m_r500,km_living_street_r500,dist_living_street_m_r500,landuse_mode_r500,has_police_r500,has_carabinieri_r500,has_fire_station_r500,has_place_of_worship_r500,has_school_university_r500,has_hospital_clinic_r500,has_pharmacy_r500,has_bank_atm_r500,has_bar_pub_r500,has_nightlife_r500,has_restaurant_r500,has_parking_r500,has_station_r500,has_commercial_r500,error,n_polizze,premi_tot,n_sinistri,importo_liquidato,first_date,last_date,loss_ratio_cliente,frequenza_cliente,severita_cliente
10206,45.8822419,9.9460663,drive,1.0,318.30988618379064,286.4788975654116,1.8,0.6,0.4,127.32395447351628,847.6729632529167,26.98226844541125,94.18588480587964,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.2770617997760596,5.975095683967428,0.0,,0.9376781414599054,5.971303970718764,0.0,,1.0,88.41941282883074,95.4929658551372,2.16,0.4,0.56,49.514871184145214,3814.424020209054,13.490765285882905,141.27496371144645,1.0,1.0,0.0,,0.0,,1.1272011935233683,160.0715566044453,0.0,,0.0,,0.93822262309835,5.975095683967428,0.4104507846224425,228.8787570535467,2.003811313543701,5.971303970718764,0.0,,1.0,75.1211331393746,84.03380995252074,2.23728813559322,0.3389830508474576,0.576271186440678,43.29014452099553,9680.82924163278,12.326014616275373,146.67923093383,1.0,1.0,0.0,,0.0,,1.2600924146574564,160.0715566044453,0.0,,0.0,,3.041777725796833,5.975095683967428,1.0585072319969304,228.8787570535467,6.083297042151187,5.971303970718764,0.0,,farmland,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,,3,1098.0,1.0,46163.0,2023-12-13,2023-12-13,42.04280510018215,0.3333333333333333,46163.0
10208,42.4354764,12.4079705,drive,1.0,63.66197723675813,31.830988618379067,1.0,1.0,0.0,0.0,67.61074291413567,2.1521167881800056,67.61074291413567,1.0,1.0,0.0,,0.0,,0.0,,0.6869125169227107,2.8408649768247765,0.0,,0.2511478097811558,32.45327069923932,0.2478265509783281,36.39079582305365,0.0,,0.1670207807607732,20.00693737717368,1.0,127.32395447351628,148.54461355243564,2.333333333333333,0.3055555555555556,0.5833333333333334,74.27230677621782,2808.60317393969,9.93340174035751,66.87150414142118,1.0,1.0,0.0,,0.0,,0.0,,0.9422148502702372,2.8408649768247765,0.0,,3.94907274726276,32.45327069923932,2.2638320360630138,36.39079582305365,0.2542655885463777,147.5281101120561,0.1670207807607732,20.00693737717368,1.0,63.66197723675813,73.84789359463944,2.32,0.32,0.6,38.19718634205488,6610.184581415464,8.416348407056818,113.96869967957696,1.0,1.0,0.0,,0.0,,0.0,,1.383054400338454,2.8408649768247765,0.0,,6.002347058487103,32.45327069923932,4.317721226950733,36.39079582305365,3.317087092998922,147.5281101120561,0.1670207807607732,20.00693737717368,farmland,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,,3,1190.0,0.0,0.0,,,0.0,0.0,
10212,43.7722109,11.251224,drive,1.0,572.9577951308232,795.7747154594766,2.7777777777777777,0.0,0.6666666666666666,381.9718634205488,1662.896978064991,52.93165478232366,66.51587912259963,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.569802811820613,48.17014599465195,0.0,,0.0,,0.0,,1.0,198.05948473658088,282.9421210522584,2.857142857142857,0.125,0.7678571428571429,152.08139006558886,6101.817682294998,21.580765466284024,76.27272102868747,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,5.746561577992361,48.17014599465195,0.0859767313934114,276.48332785361737,0.0,,0.0,,1.0,134.96339174192724,193.53241079974472,2.8679245283018866,0.1037735849056603,0.7735849056603774,104.40564266828336,13088.611858374818,16.664938203772405,86.10928854193959,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,12.559755921800676,48.17014599465195,1.3554355742301902,276.48332785361737,0.8561554457810246,381.8579029891828,0.0,,grass,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,,2,879.0,1.0,14898.0,2023-11-23,2023-11-23,16.948805460750854,0.5,14898.0
10213,45.0719376,7.672046099999999,drive,1.0,509.29581789406507,604.7887837492023,2.375,0.25,0.625,318.30988618379064,1025.4636789116091,32.64152269199656,53.971772574295215,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.8209647834326136,35.55484437184827,1.3278407395216785,35.60920970891179,0.0,,0.0,,0.0,,1.0,498.6854883546054,778.0908328937105,3.120567375886525,0.0567375886524822,0.7872340425531915,392.5821929600085,14322.738299943192,50.656324423279294,65.1033559088327,1.0,1.0,0.0,,0.0,,0.0,,1.3367338315084725,174.57214543734173,2.887360093091058,35.55484437184827,9.904000060694417,35.60920970891179,0.3208192725799985,200.78852835837617,0.0,,0.0,,1.0,421.44228930733885,677.3634377991066,3.214501510574018,0.0483383685800604,0.8700906344410876,366.69298888372685,35389.2726214312,45.05902136101962,66.52118913802857,1.0,1.0,0.0,,0.0,,2.472417475285817,465.2736524351227,1.720790133635036,174.57214543734173,8.312710317907062,35.55484437184827,23.053175563063203,35.60920970891179,2.411386054783238,200.78852835837617,0.0316093637906765,564.2014250293295,0.0,,grass,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,3,1462.0,0.0,0.0,,,0.0,0.0,
10214,45.44235700000001,12.3236954,drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Found no graph nodes within the requested polygon.,1,626.0,0.0,0.0,,,0.0,0.0,
10221,45.8053103,9.0543347,drive,1.0,254.64790894703253,254.64790894703253,2.0,0.375,0.375,95.4929658551372,1225.904176007411,39.021741873715264,153.23802200092638,1.0,1.0,1.4020580771050015,34.1310411439063,0.0,,0.0,,0.2413046700141412,3.782334187064391,0.0,,0.7798246312801834,3.0257273077500995,0.0653672348864722,77.01594583531393,0.3879687475876963,39.81332845084216,0.0,,1.0,190.9859317102744,229.89047335495997,2.4074074074074074,0.2592592592592592,0.6666666666666666,127.32395447351628,5403.543955067546,19.11112734807401,83.13144546257763,1.0,1.0,1.7086738093940022,34.1310411439063,0.0,,0.0,,1.5447474171112616,3.782334187064391,0.2007108975229128,261.9606404848313,3.922154220795625,3.0257273077500995,1.9394054291719005,77.01594583531393,0.6136640510249258,39.81332845084216,0.0,,1.0,137.50987083139756,178.25353626292278,2.592592592592593,0.2037037037037037,0.7592592592592593,104.40564266828336,13859.21366574955,17.646098898166304,98.9943833267825,1.0,1.0,3.980395781411705,34.1310411439063,0.0,,0.0,,2.5734423004640745,3.782334187064391,1.1053980766965126,261.9606404848313,7.550492413096037,3.0257273077500995,2.467406064081577,77.01594583531393,5.413919414190003,39.81332845084216,0.0,,meadow,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,3,1800.0,0.0,0.0,,,0.0,0.0,
10222,45.8216281,8.9569522,drive,1.0,254.64790894703253,222.81692032865345,1.75,0.5,0.25,63.66197723675813,950.3365146443284,30.25015078127365,135.76235923490407,1.0,1.0,0.0,,0.0,,0.0,,0.4193776983529579,6.32409755914937,0.0,,0.3920081045272687,63.59556284743895,0.2779434041484694,91.07392372895973,0.0,,0.0,,1.0,130.8607309866695,152.08139006558886,2.324324324324324,0.3243243243243243,0.5675675675675675,74.27230677621782,3125.147005848686,11.052946530436772,72.67783734531828,1.0,1.0,0.0,,0.0,,0.0,,1.2944718975334817,6.32409755914937,0.671936888560132,182.1566988058813,2.899525671727768,63.59556284743895,0.973211888112998,91.07392372895973,0.0,,0.0,,1.0,157.8817035471602,189.71269216553924,2.403225806451613,0.2983870967741935,0.6612903225806451,104.40564266828336,12927.811120784789,16.460200345850197,86.76383302540125,1.0,1.0,0.0,,0.0,,0.0,,3.274089615128498,6.32409755914937,1.2081710537461865,182.1566988058813,7.696048987265091,63.59556284743895,2.7233848887342877,91.07392372895973,0.3538266616504698,311.1720109137439,0.091089064125157,546.133991563701,forest,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,,1,205.0,0.0,0.0,,,0.0,0.0,
10224,44.5053709,11.9119427,drive,1.0,222.81692032865345,190.9859317102744,1.7142857142857142,0.7142857142857143,0.2857142857142857,63.66197723675813,1262.796368457136,40.19605683168951,210.46606140952267,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.595504957188017,74.43970952832123,0.178819581746669,25.146056577165936,0.0,,0.0462544312200557,45.75463762426513,0.0,,1.0,28.29421210522584,24.757435592072607,1.75,0.625,0.25,7.07355302630646,1481.9781443481938,5.241425493937099,211.7111634783134,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.595504957188017,74.43970952832123,0.3390956828880702,25.146056577165936,0.0,,0.0462544312200557,45.75463762426513,0.0,,1.0,12.732395447351628,11.459155902616464,1.8,0.7,0.3,3.819718634205488,1849.4285907643368,2.3547656169249778,205.49206564048183,1.0,1.0,0.0,,0.0,,0.0,,0.0,,2.495408754694586,74.43970952832123,1.730975073755235,25.146056577165936,0.0,,0.0462544312200557,45.75463762426513,0.0,,vineyard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1,457.0,0.0,0.0,,,0.0,0.0,
10225,40.8445634,14.2571321,drive,1.0,572.9577951308232,668.4507609859604,2.333333333333333,0.3333333333333333,0.5,286.4788975654116,1577.5860075138146,50.21612224968631,75.12314321494355,1.0,1.0,0.0,,0.0,,0.8638756197425983,140.6982999330023,1.2783252990481702,10.652977175717057,0.1640506680470843,18.005947240902678,1.018164680658416,30.34491725057381,0.2118532124167643,83.65204357575554,0.0,,0.0,,1.0,389.04541644685526,526.9797004598312,2.709090909090909,0.1363636363636363,0.7363636363636363,286.4788975654116,9870.566284696008,34.909987007234974,66.24541130668462,1.0,1.0,0.0,,0.0,,2.718254263359313,140.6982999330023,2.00020496009836,10.652977175717057,0.4170508260740225,18.005947240902678,5.574428823082496,30.34491725057381,6.280281243977389,83.65204357575554,0.0,,0.0,,1.0,272.4732625733248,381.9718634205488,2.803738317757009,0.1121495327102803,0.7710280373831776,210.08452488130183,19067.441110176405,24.27742003838553,63.55813703392135,1.0,1.0,0.0,,0.0,,2.860910993505218,140.6982999330023,4.304898068638493,10.652977175717057,0.5467545354094536,18.005947240902678,11.050529571335009,30.34491725057381,11.5306185180007,83.65204357575554,0.0,,0.302743077042213,484.4919137585343,grass,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,1180.0,1.0,23663.0,2022-08-22,2022-08-22,20.053389830508475,0.5,23663.0
10227,45.8374175,12.3798258,drive,1.0,509.29581789406507,604.7887837492023,2.375,0.1875,0.5625,286.4788975654116,1708.5262698867691,54.384080250967386,89.92243525719837,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.4955714347707998,26.0962304621612,0.6699621969607428,38.749344994845565,0.1946455755648891,109.70750316715424,0.1417765319365897,21.1502809556579,0.0,,1.0,169.76527263135503,194.52270822342763,2.2916666666666665,0.3333333333333333,0.5833333333333334,99.02974236829044,5349.678757935575,18.920618183981283,97.26688650791957,1.0,1.0,0.0,,0.0,,0.0,,0.8897805343844202,399.4812707239192,3.764540796629076,26.0962304621612,4.285743287393657,38.749344994845565,0.4829578256348688,109.70750316715424,2.908882366318686,21.1502809556579,0.0,,1.0,131.14367310772175,169.34085944977664,2.5825242718446604,0.2233009708737864,0.7572815533980582,99.31268448934269,13155.553157796912,16.750170513372574,98.91393351727,1.0,1.0,0.0,,0.0,,0.0,,2.890671978316699,399.4812707239192,5.690184058667792,26.0962304621612,6.505253724762279,38.749344994845565,0.9903446882457262,109.70750316715424,3.457477876350495,21.1502809556579,0.0,,grass,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,,3,1325.0,1.0,5930.0,2021-07-06,2021-07-06,4.475471698113208,0.3333333333333333,5930.0
10230,41.3678304,13.8412731,drive,1.0,413.8028520389278,509.29581789406507,2.4615384615384617,0.1538461538461538,0.5384615384615384,222.81692032865345,2503.151653489602,79.67779179230426,156.4469783431001,1.0,1.0,0.0,,0.0,,0.0,,0.0,,4.783820386207435,1.2034690198842048,1.9492859564982696,0.6527445555178866,0.0,,0.0,,0.0,,1.0,81.34585980252429,102.56651888144366,2.5217391304347827,0.217391304347826,0.6521739130434783,53.05164769729844,6789.753253109327,24.013839835702804,234.1294225210113,1.0,1.0,0.0,,0.0,,0.0,,0.0,,4.783820386207435,1.2034690198842048,2.7704005881454306,0.6527445555178866,0.0,,2.031658006690765,108.19036112920789,0.0,,1.0,34.37746770784939,49.65634224467134,2.888888888888889,0.1481481481481481,0.8148148148148148,28.01126998417358,9597.735882581506,12.220216865626412,246.09579186106427,1.0,1.0,0.0,,0.0,,0.0,,0.0,,4.783820386207435,1.2034690198842048,2.7704005881454306,0.6527445555178866,0.582521393254726,403.7771102516169,2.561115749643897,108.19036112920789,0.0,,unknown,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,3,1497.0,0.0,0.0,,,0.0,0.0,
10236,45.711115,10.2894168,drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Found no graph nodes within the requested polygon.,3,1382.0,0.0,0.0,,,0.0,0.0,
10238,45.6512599,13.7718878,drive,1.0,222.81692032865345,254.64790894703253,2.2857142857142856,0.1428571428571428,0.2857142857142857,63.66197723675813,1042.7668367793644,33.192299313147096,130.34585459742055,1.0,1.0,0.0,,0.0,,0.0902125637483102,117.21050520684724,0.4728401079990952,13.179382855983231,0.0,,0.7520530524843239,12.27932605165062,0.0,,0.0,,0.0,,1.0,208.6698142760405,275.8685680259519,2.6440677966101696,0.2203389830508474,0.6610169491525424,137.93428401297595,7564.175947168772,26.752799831305097,96.97661470729194,1.0,1.0,0.0,,0.0,,2.11500208136967,116.4481198954751,1.9742678791154047,13.179382855983231,0.0560796682543167,328.0197480540345,3.429147816487023,12.27932605165062,0.8732207894760766,152.45614922545636,0.3630618799275728,244.3277985402677,0.0,,1.0,193.53241079974472,271.20002302858967,2.8026315789473686,0.1513157894736842,0.7368421052631579,142.60282901033824,19319.91521258333,24.59888004959155,90.70382728912364,1.0,1.0,0.0,,0.0,,5.2882373637343925,116.4481198954751,3.148755024871812,13.179382855983231,0.9146996537693898,327.917417923957,7.2516927391305135,12.27932605165062,6.405878518411615,152.45614922545636,4.976572154382627,244.3277985402677,0.3518825690014143,376.4919517743816,grass,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,588.0,0.0,0.0,,,0.0,0.0,
10239,44.1795117,9.8369076,drive,1.0,63.66197723675813,31.830988618379067,1.0,1.0,0.0,0.0,68.4297156456632,2.178185499876021,68.4297156456632,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.0756355196825678,39.8143514051196,0.0,,0.0,,0.0685794331201548,109.8965990316323,0.103091198844233,94.46200608986209,1.0,35.367765131532295,45.97809467099199,2.6,0.2,0.6,21.22065907891938,2693.365156248228,9.525830625964009,207.1819350960175,1.0,1.0,0.0,,0.0,,0.0,,0.0,,4.139849256258563,39.8143514051196,0.4853413738827443,177.2961176519571,0.0,,0.499969085120153,109.8965990316323,0.103091198844233,94.46200608986209,1.0,17.82535362629228,21.645072260497766,2.4285714285714284,0.3571428571428571,0.6428571428571429,11.459155902616464,6244.732798428746,7.951040745264155,367.337223436985,1.0,1.0,0.0,,0.0,,0.0,,0.0,,6.270571792445898,39.8143514051196,0.5077583872817785,177.2961176519571,0.2709747546234972,336.51027652641096,0.7539433220303723,109.8965990316323,0.103091198844233,94.46200608986209,forest,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1,748.0,0.0,0.0,,,0.0,0.0,
10240,43.4951845,13.3080669,drive,1.0,445.6338406573069,541.1268065124441,2.4285714285714284,0.2857142857142857,0.5,222.81692032865345,2022.2218867867973,64.36932186214759,118.95422863451748,1.0,1.0,0.0,,0.0,,0.0,,0.7240735493165636,72.86545858355953,0.0,,2.004918884084076,11.40249569825189,0.0,,0.0,,0.0,,1.0,155.61816657874212,212.20659078919377,2.727272727272727,0.1363636363636363,0.7954545454545454,123.78717796036304,4888.070501017863,17.288012942637117,81.46784168363105,1.0,1.0,0.0,,0.0,,0.0,,0.9645649498261816,72.86545858355953,0.0,,5.2480748338419385,11.40249569825189,0.7405058730563299,135.49428986459853,0.0,,0.0,,1.0,80.21409131831525,106.95212175775367,2.6666666666666665,0.1746031746031746,0.7936507936507936,63.66197723675813,8257.076892002498,10.513236822816491,98.29853442860116,1.0,1.0,0.0,,0.0,,0.0,,1.4473527422629553,72.86545858355953,2.2482952821714197,457.89392091865886,7.229710113543748,11.40249569825189,1.9205962345973135,135.49428986459853,0.0,,0.0,,farmland,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,,2,460.0,0.0,0.0,,,0.0,0.0,
10243,45.5383237,10.2200886,drive,1.0,350.1408748021697,350.1408748021697,2.0,0.4545454545454545,0.4545454545454545,159.15494309189532,819.2571036993364,26.077763543379778,74.4779185181215,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.8192116537856403,13.733862072365886,0.0236082072663913,91.01403806334504,0.1296753866101644,101.25766004679964,0.0,,1.0,226.3536968418067,272.3317915127987,2.40625,0.25,0.640625,145.0078370392824,4415.579445487813,15.616917674763458,57.34518760373784,1.0,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,7.155160847381539,13.733862072365886,0.3757601100872261,91.01403806334504,2.0901705227441214,101.25766004679964,0.0,,1.0,283.9324184759413,375.605665696873,2.645739910313901,0.179372197309417,0.7085201793721974,201.17184806815573,23266.8607689823,29.624287212915444,78.87071447112645,1.0,1.0,0.0,,0.0,,0.0,,1.193518028301364,489.2761457384617,0.0,,19.07992180086435,13.733862072365886,2.5746909489736134,91.01403806334504,4.068489619615313,101.25766004679964,0.0,,residential,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,2,770.0,1.0,1773.0,2024-08-12,2024-08-12,2.3025974025974025,0.5,1773.0
10245,40.1236985,16.2154137,drive,1.0,254.64790894703253,254.64790894703253,2.0,0.5,0.5,127.32395447351628,1028.2806807645534,32.73119064591558,128.53508509556917,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.093906065492866,50.50397871088137,2.0559297020421865,2.842797383478437,1.125339973977132,23.73417773826271,0.0,,0.0,,1.0,226.3536968418067,251.1111324338793,2.21875,0.359375,0.578125,130.8607309866695,9032.711611692432,31.94668227832025,127.2212903055272,1.0,1.0,0.0,,0.0,,0.0,,0.0,,5.71142382177556,50.50397871088137,6.6420236923926765,2.842797383478437,2.3610825752052222,23.73417773826271,1.461403039367788,178.02510320384826,0.0,,1.0,122.23099629457562,157.8817035471602,2.583333333333333,0.2083333333333333,0.7604166666666666,92.94648676566688,15627.5059701238,19.897558586746463,126.02827395261129,1.0,1.0,0.0,,0.0,,0.0,,4.183960466919283,439.29550596846354,6.0992929541483205,50.50397871088137,9.554930757171912,2.842797383478437,3.688980760177075,23.73417773826271,1.461403039367788,178.02510320384826,0.0,,farmland,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1,217.0,0.0,0.0,,,0.0,0.0,
10247,40.9555395,14.2952747,drive,1.0,509.29581789406507,509.29581789406507,2.0,0.5625,0.4375,222.81692032865345,1295.3499485104874,41.23226946785523,80.95937178190546,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.2292693374298738,9.86679272195576,1.0735316329396718,53.46139536112387,0.0,,0.910678541174232,45.99895129371207,0.0,,1.0,236.9640263812664,311.23633315748424,2.626865671641791,0.208955223880597,0.6417910447761194,152.08139006558886,8411.955126444656,29.751205320908365,95.59039916414382,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.2292693374298738,9.86679272195576,3.189203240863057,53.46139536112387,0.0,,4.668721084057437,45.99895129371207,0.0,,1.0,229.1831180523293,306.8507302811742,2.6777777777777776,0.1777777777777777,0.7444444444444445,170.6140989945118,20058.59885521337,25.53940127443713,83.23070064403889,1.0,1.0,0.0,,0.0,,0.0,,2.0673219552575017,441.0934226905425,1.3441285010305533,9.86679272195576,8.184914450408366,53.46139536112387,0.007596340520402,526.1120419644375,10.743457493734727,45.99895129371207,0.0654908332524782,431.1405269225161,residential,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,3,1767.0,0.0,0.0,,,0.0,0.0,
10249,45.6871442,12.2824912,drive,1.0,509.29581789406507,477.464829275686,1.875,0.5,0.375,190.9859317102744,1210.1985961524988,38.52181774010851,80.67990641016658,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.4279642878853394,0.1956435556799401,0.4974732233690248,4.954251735915938,0.0,,1.1076748055258052,0.7511024435022685,0.0,,1.0,201.59626124973408,222.81692032865348,2.210526315789474,0.3684210526315789,0.5614035087719298,113.17684842090335,6977.724495373489,24.67865211049093,110.75753167259506,1.0,1.0,0.0,,0.0,,0.0,,0.0,,2.88841999826556,0.1956435556799401,4.013815288455453,4.954251735915938,0.7303518080581008,131.16635483191848,1.1076748055258052,0.7511024435022685,0.0,,1.0,84.03380995252074,95.4929658551372,2.272727272727273,0.3636363636363636,0.6212121212121212,52.20282133414168,8849.045847219688,11.266955105854578,117.98727796292916,1.0,1.0,0.0,,0.0,,0.0,,0.0,,3.252629006564764,0.1956435556799401,5.688000316562225,4.954251735915938,2.462491654598928,131.16635483191848,1.1076748055258052,0.7511024435022685,0.0,,farmland,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,2,911.0,0.0,0.0,,,0.0,0.0,
10251,45.4330763,12.3356649,drive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No data elements in server response. Check query location/filters and log.,2,291.0,0.0,0.0,,,0.0,0.0,
10253,43.98920409999999,10.7693352,drive,1.0,190.9859317102744,159.15494309189532,1.6666666666666667,0.6666666666666666,0.3333333333333333,63.66197723675813,2643.7894422610134,84.15443164600106,528.7578884522027,1.0,1.0,0.0,,0.0,,0.0,,0.0,,1.742212140035624,56.36345725016028,0.0984379384200246,24.715510739921587,0.1007318598415499,62.84584002322282,0.0,,0.0,,1.0,21.22065907891938,17.683882565766147,1.6666666666666667,0.6666666666666666,0.3333333333333333,7.07355302630646,3521.4445108073505,12.454562238195802,704.2889021614701,1.0,1.0,0.0,,0.0,,0.0,,0.0,,2.7846501925162976,56.36345725016028,0.0984379384200246,24.715510739921587,0.2141867924252431,62.84584002322282,0.0,,0.0,,1.0,7.639437268410976,6.366197723675814,1.6666666666666667,0.6666666666666666,0.3333333333333333,2.546479089470325,4126.374502737449,5.253863193272213,825.2749005474898,1.0,1.0,0.0,,0.0,,0.0,,0.0,,4.799619567400151,56.36345725016028,0.0984379384200246,24.715510739921587,0.2141867924252431,62.84584002322282,0.0,,0.0,,residential,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1,299.0,0.0,0.0,,,0.0,0.0,
10254,45.6177135,10.5581151,drive,1.0,127.32395447351628,95.4929658551372,1.5,0.75,0.25,31.830988618379067,472.5192488178071,15.040754831084644,157.50641627260237,1.0,1.0,0.0,,0.0,,0.7678271266899025,12.211193772874784,0.0,,0.0,,0.5347847983956805,17.799457427145366,0.1403111698754495,51.28395846008111,0.0,,0.0,,1.0,113.17684842090335,127.32395447351628,2.25,0.375,0.5625,63.66197723675813,4307.702816267402,15.23538214621857,119.6584115629834,1.0,1.0,0.0,,0.0,,0.9789621243020374,12.211193772874784,0.0,,0.0,,3.2232763083181224,17.799457427145366,0.522500567687222,51.28395846008111,0.5903475169101099,152.9176248028727,0.539690348208604,116.10657456441152,1.0,109.498600847224,132.41691265245692,2.4186046511627906,0.2674418604651162,0.6511627906976745,71.30141450516912,12967.162397960064,16.510303948085593,124.68425382653908,1.0,1.0,0.0,,0.0,,1.8346140887780928,12.211193772874784,0.0,,0.0,,7.91870504745147,17.799457427145366,2.619961713425007,51.28395846008111,1.8762861102291095,152.9176248028727,2.03019314188932,116.10657456441152,residential,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,3,1237.0,0.0,0.0,,,0.0,0.0,
